id,batch_id,inspection_time,result,severity,sample_size,failed_units,observed_defect_rate,source_ref,supplier_name,component_name,product_id,order_id,inspector,failure_mode
QI-ORD-2024-101708-闪存颗粒,BATCH-中芯国际_SMIC-202310,2023-10-25 11:23:00,FAIL,high,108,1,0.00926,SRC-QI-ORD-2024-101708,中芯国际 (SMIC),闪存颗粒,SKU-WE-V01,ORD-2024-101708,Factory-QA-7,functional_drift
QI-ORD-2024-101710-聚合物锂电池,BATCH-京东方_BOE-202410,2024-10-06 00:55:00,FAIL,high,168,1,0.00595,SRC-QI-ORD-2024-101710,京东方 (BOE),聚合物锂电池,SKU-CE-P01,ORD-2024-101710,Factory-QA-7,capacity_drift
QI-ORD-2024-101711-聚合物锂电池,BATCH-长江存储_YMTC-202306,2023-06-08 04:13:00,FAIL,high,128,1,0.00781,SRC-QI-ORD-2024-101711,长江存储 (YMTC),聚合物锂电池,SKU-WE-V01,ORD-2024-101711,Factory-QA-7,capacity_drift
QI-ORD-2024-101713-聚合物锂电池,BATCH-华为海思_HISILICON-202312,2023-11-30 16:33:00,FAIL,high,206,1,0.00485,SRC-QI-ORD-2024-101713,华为海思 (HiSilicon),聚合物锂电池,SKU-ST-S01,ORD-2024-101713,Line-QA-A,capacity_drift
QI-ORD-2024-101714-PCB印刷电路板,BATCH-长江存储_YMTC-202410,2024-10-09 00:09:00,FAIL,high,181,2,0.01105,SRC-QI-ORD-2024-101714,长江存储 (YMTC),PCB印刷电路板,SKU-ST-M01,ORD-2024-101714,Line-QA-A,functional_drift
QI-ORD-2024-101715-散热模组,BATCH-比亚迪半导体_BYD-202310,2023-10-23 08:37:00,FAIL,high,126,1,0.00794,SRC-QI-ORD-2024-101715,比亚迪半导体 (BYD),散热模组,SKU-CE-L01,ORD-2024-101715,Line-QA-A,connector_shift
QI-ORD-2024-101716-主控芯片,BATCH-紫光展锐_UNISOC-202311,2023-11-09 00:16:00,FAIL,high,155,2,0.01290,SRC-QI-ORD-2024-101716,紫光展锐 (UNISOC),主控芯片,SKU-ST-M01,ORD-2024-101716,Line-QA-A,functional_drift
QI-ORD-2024-101717-PCB印刷电路板,BATCH-闻泰科技_WINGTECH-202407,2024-07-19 11:50:00,FAIL,high,150,2,0.01333,SRC-QI-ORD-2024-101717,闻泰科技 (Wingtech),PCB印刷电路板,SKU-AE-C01,ORD-2024-101717,Factory-QA-7,display_mura
QI-ORD-2024-101718-硅晶圆,BATCH-比亚迪半导体_BYD-202309,2023-09-25 22:44:00,FAIL,high,106,1,0.00943,SRC-QI-ORD-2024-101718,比亚迪半导体 (BYD),硅晶圆,SKU-AE-M01,ORD-2024-101718,Line-QA-B,functional_drift
QI-ORD-2024-101719-聚合物锂电池,BATCH-北方华创_NAURA-202409,2024-09-22 00:58:00,FAIL,high,151,1,0.00662,SRC-QI-ORD-2024-101719,北方华创 (NAURA),聚合物锂电池,SKU-WE-W01,ORD-2024-101719,Factory-QA-7,capacity_drift
QI-ORD-2024-101721-闪存颗粒,BATCH-闻泰科技_WINGTECH-202407,2024-07-12 01:43:00,FAIL,high,203,2,0.00985,SRC-QI-ORD-2024-101721,闻泰科技 (Wingtech),闪存颗粒,SKU-CE-L01,ORD-2024-101721,Line-QA-B,functional_drift
QI-ORD-2024-101722-光学镜头,BATCH-北方华创_NAURA-202402,2024-02-08 08:00:00,WARN,medium,174,1,0.00575,SRC-QI-ORD-2024-101722,北方华创 (NAURA),光学镜头,SKU-WE-W01,ORD-2024-101722,Factory-QA-7,functional_drift
QI-ORD-2024-101723-硅晶圆,BATCH-北方华创_NAURA-202308,2023-08-17 06:48:00,WARN,medium,219,1,0.00457,SRC-QI-ORD-2024-101723,北方华创 (NAURA),硅晶圆,SKU-AE-C01,ORD-2024-101723,Line-QA-A,display_mura
QI-ORD-2024-101724-CMOS图像传感器,BATCH-韦尔股份_WILLSEMI-202311,2023-11-24 11:34:00,WARN,medium,189,1,0.00529,SRC-QI-ORD-2024-101724,韦尔股份 (Willsemi),CMOS图像传感器,SKU-CE-P01,ORD-2024-101724,Factory-QA-7,sensor_noise
QI-ORD-2024-101725-聚合物锂电池,BATCH-北方华创_NAURA-202409,2024-09-21 23:24:00,FAIL,high,109,1,0.00917,SRC-QI-ORD-2024-101725,北方华创 (NAURA),聚合物锂电池,SKU-AE-C01,ORD-2024-101725,Factory-QA-7,display_mura
QI-ORD-2024-101726-硅晶圆,BATCH-闻泰科技_WINGTECH-202407,2024-07-21 22:52:00,FAIL,high,208,2,0.00962,SRC-QI-ORD-2024-101726,闻泰科技 (Wingtech),硅晶圆,SKU-WE-W01,ORD-2024-101726,Line-QA-A,functional_drift
QI-ORD-2024-101727-主控芯片,BATCH-中芯国际_SMIC-202311,2023-11-21 23:04:00,FAIL,high,106,1,0.00943,SRC-QI-ORD-2024-101727,中芯国际 (SMIC),主控芯片,SKU-ST-S01,ORD-2024-101727,Factory-QA-7,functional_drift
QI-ORD-2024-101728-OLED柔性屏,BATCH-闻泰科技_WINGTECH-202307,2023-07-27 08:39:00,FAIL,high,210,2,0.00952,SRC-QI-ORD-2024-101728,闻泰科技 (Wingtech),OLED柔性屏,SKU-ST-S01,ORD-2024-101728,Factory-QA-7,display_mura
QI-ORD-2024-101729-主控芯片,BATCH-长江存储_YMTC-202402,2024-02-27 09:32:00,FAIL,high,216,1,0.00463,SRC-QI-ORD-2024-101729,长江存储 (YMTC),主控芯片,SKU-WE-W01,ORD-2024-101729,Line-QA-A,functional_drift
QI-ORD-2024-101730-PCB印刷电路板,BATCH-中芯国际_SMIC-202403,2024-03-16 04:45:00,FAIL,high,199,2,0.01005,SRC-QI-ORD-2024-101730,中芯国际 (SMIC),PCB印刷电路板,SKU-CE-L01,ORD-2024-101730,Line-QA-B,functional_drift
QI-ORD-2024-101732-OLED柔性屏,BATCH-紫光展锐_UNISOC-202407,2024-07-14 22:06:00,FAIL,high,94,1,0.01064,SRC-QI-ORD-2024-101732,紫光展锐 (UNISOC),OLED柔性屏,SKU-CE-L01,ORD-2024-101732,Factory-QA-7,display_mura
QI-ORD-2024-101733-光学镜头,BATCH-中芯国际_SMIC-202402,2024-02-17 11:47:00,FAIL,high,207,2,0.00966,SRC-QI-ORD-2024-101733,中芯国际 (SMIC),光学镜头,SKU-WE-V01,ORD-2024-101733,Line-QA-B,functional_drift
QI-ORD-2024-101734-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202403,2024-03-13 17:02:00,FAIL,high,153,1,0.00654,SRC-QI-ORD-2024-101734,立讯精密 (Luxshare),聚合物锂电池,SKU-AE-C01,ORD-2024-101734,Factory-QA-7,display_mura
QI-ORD-2024-101735-光学镜头,BATCH-闻泰科技_WINGTECH-202404,2024-04-07 07:26:00,FAIL,high,82,1,0.01220,SRC-QI-ORD-2024-101735,闻泰科技 (Wingtech),光学镜头,SKU-WE-W01,ORD-2024-101735,Line-QA-B,functional_drift
QI-ORD-2024-101736-散热模组,BATCH-京东方_BOE-202406,2024-06-02 01:26:00,FAIL,high,137,1,0.00730,SRC-QI-ORD-2024-101736,京东方 (BOE),散热模组,SKU-AE-C01,ORD-2024-101736,Line-QA-B,display_mura
QI-ORD-2024-101737-OLED柔性屏,BATCH-京东方_BOE-202401,2024-01-20 00:05:00,FAIL,high,98,1,0.01020,SRC-QI-ORD-2024-101737,京东方 (BOE),OLED柔性屏,SKU-WE-V01,ORD-2024-101737,Factory-QA-7,display_mura
QI-ORD-2024-101738-闪存颗粒,BATCH-长江存储_YMTC-202405,2024-05-07 13:05:00,FAIL,high,106,1,0.00943,SRC-QI-ORD-2024-101738,长江存储 (YMTC),闪存颗粒,SKU-CE-P01,ORD-2024-101738,Factory-QA-7,functional_drift
QI-ORD-2024-101739-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202404,2024-04-14 11:40:00,FAIL,high,135,2,0.01481,SRC-QI-ORD-2024-101739,立讯精密 (Luxshare),聚合物锂电池,SKU-AE-M01,ORD-2024-101739,Factory-QA-7,capacity_drift
QI-ORD-2024-101741-聚合物锂电池,BATCH-闻泰科技_WINGTECH-202310,2023-10-09 23:15:00,WARN,medium,192,1,0.00521,SRC-QI-ORD-2024-101741,闻泰科技 (Wingtech),聚合物锂电池,SKU-AE-M01,ORD-2024-101741,Line-QA-A,capacity_drift
QI-ORD-2024-101742-主控芯片,BATCH-紫光展锐_UNISOC-202406,2024-06-28 14:29:00,FAIL,high,131,1,0.00763,SRC-QI-ORD-2024-101742,紫光展锐 (UNISOC),主控芯片,SKU-WE-V01,ORD-2024-101742,Factory-QA-7,functional_drift
QI-ORD-2024-101743-主控芯片,BATCH-歌尔股份_GOERTEK-202407,2024-07-12 19:11:00,FAIL,high,125,1,0.00800,SRC-QI-ORD-2024-101743,歌尔股份 (Goertek),主控芯片,SKU-CE-P01,ORD-2024-101743,Factory-QA-7,functional_drift
QI-ORD-2024-101744-OLED柔性屏,BATCH-比亚迪半导体_BYD-202404,2024-04-06 09:24:00,FAIL,high,91,1,0.01099,SRC-QI-ORD-2024-101744,比亚迪半导体 (BYD),OLED柔性屏,SKU-AE-M01,ORD-2024-101744,Factory-QA-7,display_mura
QI-ORD-2024-101745-CMOS图像传感器,BATCH-长江存储_YMTC-202409,2024-09-11 01:19:00,FAIL,high,124,1,0.00806,SRC-QI-ORD-2024-101745,长江存储 (YMTC),CMOS图像传感器,SKU-ST-M01,ORD-2024-101745,Line-QA-B,sensor_noise
QI-ORD-2024-101746-闪存颗粒,BATCH-紫光展锐_UNISOC-202307,2023-07-15 22:35:00,FAIL,high,203,2,0.00985,SRC-QI-ORD-2024-101746,紫光展锐 (UNISOC),闪存颗粒,SKU-ST-M01,ORD-2024-101746,Factory-QA-7,functional_drift
QI-ORD-2024-101747-硅晶圆,BATCH-立讯精密_LUXSHARE-202306,2023-06-19 22:39:00,WARN,medium,203,1,0.00493,SRC-QI-ORD-2024-101747,立讯精密 (Luxshare),硅晶圆,SKU-CE-L01,ORD-2024-101747,Line-QA-B,functional_drift
QI-ORD-2024-101748-PCB印刷电路板,BATCH-北方华创_NAURA-202403,2024-03-15 08:51:00,FAIL,high,149,1,0.00671,SRC-QI-ORD-2024-101748,北方华创 (NAURA),PCB印刷电路板,SKU-WE-W01,ORD-2024-101748,Line-QA-B,functional_drift
QI-ORD-2024-101749-聚合物锂电池,BATCH-韦尔股份_WILLSEMI-202307,2023-07-27 22:39:00,FAIL,high,197,2,0.01015,SRC-QI-ORD-2024-101749,韦尔股份 (Willsemi),聚合物锂电池,SKU-CE-P01,ORD-2024-101749,Factory-QA-7,capacity_drift
QI-ORD-2024-101750-光学镜头,BATCH-立讯精密_LUXSHARE-202401,2024-01-23 10:34:00,FAIL,high,118,1,0.00847,SRC-QI-ORD-2024-101750,立讯精密 (Luxshare),光学镜头,SKU-WE-V01,ORD-2024-101750,Line-QA-A,functional_drift
QI-ORD-2024-101752-主控芯片,BATCH-比亚迪半导体_BYD-202309,2023-09-21 00:14:00,FAIL,high,181,1,0.00552,SRC-QI-ORD-2024-101752,比亚迪半导体 (BYD),主控芯片,SKU-WE-W01,ORD-2024-101752,Line-QA-B,functional_drift
QI-ORD-2024-101753-硅晶圆,BATCH-华为海思_HISILICON-202401,2024-01-30 00:51:00,FAIL,high,168,1,0.00595,SRC-QI-ORD-2024-101753,华为海思 (HiSilicon),硅晶圆,SKU-CE-L01,ORD-2024-101753,Line-QA-B,functional_drift
QI-ORD-2024-101754-闪存颗粒,BATCH-中芯国际_SMIC-202306,2023-06-19 09:15:00,FAIL,high,95,1,0.01053,SRC-QI-ORD-2024-101754,中芯国际 (SMIC),闪存颗粒,SKU-ST-S01,ORD-2024-101754,Line-QA-A,functional_drift
QI-ORD-2024-101755-CMOS图像传感器,BATCH-闻泰科技_WINGTECH-202306,2023-07-01 06:27:00,FAIL,high,204,2,0.00980,SRC-QI-ORD-2024-101755,闻泰科技 (Wingtech),CMOS图像传感器,SKU-AE-C01,ORD-2024-101755,Line-QA-A,sensor_noise
QI-ORD-2024-101756-光学镜头,BATCH-京东方_BOE-202406,2024-06-12 17:50:00,FAIL,high,91,1,0.01099,SRC-QI-ORD-2024-101756,京东方 (BOE),光学镜头,SKU-ST-S01,ORD-2024-101756,Line-QA-A,functional_drift
QI-ORD-2024-101757-散热模组,BATCH-紫光展锐_UNISOC-202310,2023-10-03 23:01:00,FAIL,high,188,2,0.01064,SRC-QI-ORD-2024-101757,紫光展锐 (UNISOC),散热模组,SKU-AE-M01,ORD-2024-101757,Line-QA-B,connector_shift
QI-ORD-2024-101758-OLED柔性屏,BATCH-闻泰科技_WINGTECH-202403,2024-03-09 10:01:00,FAIL,high,129,2,0.01550,SRC-QI-ORD-2024-101758,闻泰科技 (Wingtech),OLED柔性屏,SKU-AE-C01,ORD-2024-101758,Line-QA-A,display_mura
QI-ORD-2024-101759-光学镜头,BATCH-闻泰科技_WINGTECH-202308,2023-08-16 01:44:00,FAIL,high,130,1,0.00769,SRC-QI-ORD-2024-101759,闻泰科技 (Wingtech),光学镜头,SKU-AE-C01,ORD-2024-101759,Factory-QA-7,display_mura
QI-ORD-2024-101760-散热模组,BATCH-闻泰科技_WINGTECH-202312,2023-12-20 16:20:00,FAIL,high,144,1,0.00694,SRC-QI-ORD-2024-101760,闻泰科技 (Wingtech),散热模组,SKU-AE-M01,ORD-2024-101760,Line-QA-A,connector_shift
QI-ORD-2024-101761-散热模组,BATCH-华为海思_HISILICON-202307,2023-07-18 01:14:00,WARN,medium,181,1,0.00552,SRC-QI-ORD-2024-101761,华为海思 (HiSilicon),散热模组,SKU-ST-S01,ORD-2024-101761,Line-QA-B,connector_shift
QI-ORD-2024-101762-光学镜头,BATCH-比亚迪半导体_BYD-202408,2024-08-02 12:40:00,FAIL,high,179,1,0.00559,SRC-QI-ORD-2024-101762,比亚迪半导体 (BYD),光学镜头,SKU-CE-L01,ORD-2024-101762,Line-QA-B,functional_drift
QI-ORD-2024-101763-CMOS图像传感器,BATCH-立讯精密_LUXSHARE-202406,2024-06-19 12:01:00,FAIL,high,182,2,0.01099,SRC-QI-ORD-2024-101763,立讯精密 (Luxshare),CMOS图像传感器,SKU-WE-V01,ORD-2024-101763,Factory-QA-7,sensor_noise
QI-ORD-2024-101764-PCB印刷电路板,BATCH-立讯精密_LUXSHARE-202309,2023-09-24 08:01:00,FAIL,high,108,1,0.00926,SRC-QI-ORD-2024-101764,立讯精密 (Luxshare),PCB印刷电路板,SKU-WE-V01,ORD-2024-101764,Factory-QA-7,functional_drift
QI-ORD-2024-101765-PCB印刷电路板,BATCH-韦尔股份_WILLSEMI-202407,2024-07-28 12:45:00,FAIL,high,150,2,0.01333,SRC-QI-ORD-2024-101765,韦尔股份 (Willsemi),PCB印刷电路板,SKU-WE-V01,ORD-2024-101765,Line-QA-A,functional_drift
QI-ORD-2024-101766-OLED柔性屏,BATCH-中芯国际_SMIC-202307,2023-07-06 08:37:00,FAIL,high,110,1,0.00909,SRC-QI-ORD-2024-101766,中芯国际 (SMIC),OLED柔性屏,SKU-CE-P01,ORD-2024-101766,Factory-QA-7,display_mura
QI-ORD-2024-101767-硅晶圆,BATCH-京东方_BOE-202312,2023-12-28 22:39:00,FAIL,high,141,2,0.01418,SRC-QI-ORD-2024-101767,京东方 (BOE),硅晶圆,SKU-ST-S01,ORD-2024-101767,Factory-QA-7,functional_drift
QI-ORD-2024-101768-散热模组,BATCH-比亚迪半导体_BYD-202312,2023-12-11 17:38:00,FAIL,high,160,1,0.00625,SRC-QI-ORD-2024-101768,比亚迪半导体 (BYD),散热模组,SKU-ST-M01,ORD-2024-101768,Factory-QA-7,connector_shift
QI-ORD-2024-101769-散热模组,BATCH-中芯国际_SMIC-202307,2023-07-10 03:47:00,FAIL,high,133,1,0.00752,SRC-QI-ORD-2024-101769,中芯国际 (SMIC),散热模组,SKU-WE-V01,ORD-2024-101769,Line-QA-A,connector_shift
QI-ORD-2024-101770-散热模组,BATCH-中芯国际_SMIC-202406,2024-06-06 01:44:00,FAIL,high,172,1,0.00581,SRC-QI-ORD-2024-101770,中芯国际 (SMIC),散热模组,SKU-ST-M01,ORD-2024-101770,Factory-QA-7,connector_shift
QI-ORD-2024-101771-闪存颗粒,BATCH-北方华创_NAURA-202407,2024-07-19 12:58:00,FAIL,high,220,2,0.00909,SRC-QI-ORD-2024-101771,北方华创 (NAURA),闪存颗粒,SKU-ST-S01,ORD-2024-101771,Line-QA-B,functional_drift
QI-ORD-2024-101772-闪存颗粒,BATCH-京东方_BOE-202406,2024-06-04 04:34:00,FAIL,high,148,1,0.00676,SRC-QI-ORD-2024-101772,京东方 (BOE),闪存颗粒,SKU-WE-W01,ORD-2024-101772,Factory-QA-7,functional_drift
QI-ORD-2024-101774-主控芯片,BATCH-立讯精密_LUXSHARE-202309,2023-09-06 05:56:00,FAIL,high,136,1,0.00735,SRC-QI-ORD-2024-101774,立讯精密 (Luxshare),主控芯片,SKU-CE-L01,ORD-2024-101774,Line-QA-A,functional_drift
QI-ORD-2024-101775-散热模组,BATCH-歌尔股份_GOERTEK-202402,2024-02-12 16:38:00,FAIL,high,200,2,0.01000,SRC-QI-ORD-2024-101775,歌尔股份 (Goertek),散热模组,SKU-CE-P01,ORD-2024-101775,Factory-QA-7,connector_shift
QI-ORD-2024-101776-硅晶圆,BATCH-京东方_BOE-202307,2023-07-19 16:30:00,FAIL,high,100,1,0.01000,SRC-QI-ORD-2024-101776,京东方 (BOE),硅晶圆,SKU-AE-M01,ORD-2024-101776,Line-QA-A,functional_drift
QI-ORD-2024-101777-散热模组,BATCH-长江存储_YMTC-202405,2024-05-29 23:08:00,FAIL,high,162,2,0.01235,SRC-QI-ORD-2024-101777,长江存储 (YMTC),散热模组,SKU-ST-M01,ORD-2024-101777,Factory-QA-7,connector_shift
QI-ORD-2024-101778-CMOS图像传感器,BATCH-中芯国际_SMIC-202312,2023-12-30 17:01:00,FAIL,high,105,1,0.00952,SRC-QI-ORD-2024-101778,中芯国际 (SMIC),CMOS图像传感器,SKU-ST-S01,ORD-2024-101778,Factory-QA-7,sensor_noise
QI-ORD-2024-101779-光学镜头,BATCH-中芯国际_SMIC-202405,2024-05-08 12:30:00,FAIL,high,165,1,0.00606,SRC-QI-ORD-2024-101779,中芯国际 (SMIC),光学镜头,SKU-AE-C01,ORD-2024-101779,Line-QA-B,display_mura
QI-ORD-2024-101780-CMOS图像传感器,BATCH-京东方_BOE-202404,2024-04-02 01:11:00,FAIL,high,89,1,0.01124,SRC-QI-ORD-2024-101780,京东方 (BOE),CMOS图像传感器,SKU-AE-M01,ORD-2024-101780,Line-QA-A,sensor_noise
QI-ORD-2024-101781-CMOS图像传感器,BATCH-北方华创_NAURA-202402,2024-02-27 17:10:00,WARN,medium,186,1,0.00538,SRC-QI-ORD-2024-101781,北方华创 (NAURA),CMOS图像传感器,SKU-CE-L01,ORD-2024-101781,Line-QA-B,sensor_noise
QI-ORD-2024-101783-PCB印刷电路板,BATCH-北方华创_NAURA-202405,2024-06-01 12:05:00,FAIL,high,117,1,0.00855,SRC-QI-ORD-2024-101783,北方华创 (NAURA),PCB印刷电路板,SKU-AE-C01,ORD-2024-101783,Line-QA-A,display_mura
QI-ORD-2024-101785-聚合物锂电池,BATCH-紫光展锐_UNISOC-202307,2023-07-14 11:16:00,FAIL,high,137,1,0.00730,SRC-QI-ORD-2024-101785,紫光展锐 (UNISOC),聚合物锂电池,SKU-WE-V01,ORD-2024-101785,Line-QA-A,capacity_drift
QI-ORD-2024-101786-聚合物锂电池,BATCH-京东方_BOE-202402,2024-02-03 21:40:00,FAIL,high,142,1,0.00704,SRC-QI-ORD-2024-101786,京东方 (BOE),聚合物锂电池,SKU-WE-W01,ORD-2024-101786,Line-QA-B,capacity_drift
QI-ORD-2024-101787-聚合物锂电池,BATCH-华为海思_HISILICON-202408,2024-08-08 02:36:00,WARN,medium,172,1,0.00581,SRC-QI-ORD-2024-101787,华为海思 (HiSilicon),聚合物锂电池,SKU-CE-P01,ORD-2024-101787,Line-QA-B,capacity_drift
QI-ORD-2024-101788-硅晶圆,BATCH-闻泰科技_WINGTECH-202408,2024-08-21 00:38:00,FAIL,high,107,1,0.00935,SRC-QI-ORD-2024-101788,闻泰科技 (Wingtech),硅晶圆,SKU-ST-M01,ORD-2024-101788,Line-QA-B,functional_drift
QI-ORD-2024-101789-硅晶圆,BATCH-韦尔股份_WILLSEMI-202405,2024-05-17 09:06:00,FAIL,high,87,1,0.01149,SRC-QI-ORD-2024-101789,韦尔股份 (Willsemi),硅晶圆,SKU-ST-M01,ORD-2024-101789,Line-QA-B,functional_drift
QI-ORD-2024-101790-CMOS图像传感器,BATCH-韦尔股份_WILLSEMI-202406,2024-06-28 12:34:00,FAIL,high,131,1,0.00763,SRC-QI-ORD-2024-101790,韦尔股份 (Willsemi),CMOS图像传感器,SKU-CE-P01,ORD-2024-101790,Line-QA-A,sensor_noise
QI-ORD-2024-101791-OLED柔性屏,BATCH-京东方_BOE-202307,2023-07-07 04:00:00,FAIL,high,154,1,0.00649,SRC-QI-ORD-2024-101791,京东方 (BOE),OLED柔性屏,SKU-AE-M01,ORD-2024-101791,Line-QA-B,display_mura
QI-ORD-2024-101792-主控芯片,BATCH-华为海思_HISILICON-202405,2024-05-06 11:37:00,FAIL,high,139,2,0.01439,SRC-QI-ORD-2024-101792,华为海思 (HiSilicon),主控芯片,SKU-AE-C01,ORD-2024-101792,Factory-QA-7,display_mura
QI-ORD-2024-101793-散热模组,BATCH-比亚迪半导体_BYD-202308,2023-08-15 02:32:00,FAIL,high,155,1,0.00645,SRC-QI-ORD-2024-101793,比亚迪半导体 (BYD),散热模组,SKU-CE-P01,ORD-2024-101793,Factory-QA-7,connector_shift
QI-ORD-2024-101794-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202408,2024-08-10 22:35:00,WARN,medium,218,1,0.00459,SRC-QI-ORD-2024-101794,歌尔股份 (Goertek),聚合物锂电池,SKU-CE-L01,ORD-2024-101794,Factory-QA-7,capacity_drift
QI-ORD-2024-101795-CMOS图像传感器,BATCH-长江存储_YMTC-202405,2024-05-10 19:19:00,FAIL,high,189,3,0.01587,SRC-QI-ORD-2024-101795,长江存储 (YMTC),CMOS图像传感器,SKU-ST-S01,ORD-2024-101795,Factory-QA-7,sensor_noise
QI-ORD-2024-101796-闪存颗粒,BATCH-北方华创_NAURA-202403,2024-03-20 03:55:00,FAIL,high,203,2,0.00985,SRC-QI-ORD-2024-101796,北方华创 (NAURA),闪存颗粒,SKU-ST-S01,ORD-2024-101796,Line-QA-A,functional_drift
QI-ORD-2024-101797-主控芯片,BATCH-立讯精密_LUXSHARE-202407,2024-07-02 11:45:00,FAIL,high,145,1,0.00690,SRC-QI-ORD-2024-101797,立讯精密 (Luxshare),主控芯片,SKU-AE-M01,ORD-2024-101797,Line-QA-A,functional_drift
QI-ORD-2024-101798-主控芯片,BATCH-立讯精密_LUXSHARE-202307,2023-07-06 05:56:00,WARN,medium,190,1,0.00526,SRC-QI-ORD-2024-101798,立讯精密 (Luxshare),主控芯片,SKU-CE-L01,ORD-2024-101798,Factory-QA-7,functional_drift
QI-ORD-2024-101799-散热模组,BATCH-长江存储_YMTC-202311,2023-11-08 09:04:00,WARN,medium,188,1,0.00532,SRC-QI-ORD-2024-101799,长江存储 (YMTC),散热模组,SKU-ST-S01,ORD-2024-101799,Line-QA-B,connector_shift
QI-ORD-2024-101800-聚合物锂电池,BATCH-比亚迪半导体_BYD-202312,2023-12-25 05:41:00,FAIL,high,92,1,0.01087,SRC-QI-ORD-2024-101800,比亚迪半导体 (BYD),聚合物锂电池,SKU-ST-M01,ORD-2024-101800,Factory-QA-7,capacity_drift
QI-ORD-2024-101801-闪存颗粒,BATCH-立讯精密_LUXSHARE-202405,2024-05-03 08:26:00,WARN,medium,210,1,0.00476,SRC-QI-ORD-2024-101801,立讯精密 (Luxshare),闪存颗粒,SKU-ST-M01,ORD-2024-101801,Factory-QA-7,functional_drift
QI-ORD-2024-101802-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202312,2023-12-10 08:36:00,FAIL,high,116,1,0.00862,SRC-QI-ORD-2024-101802,立讯精密 (Luxshare),聚合物锂电池,SKU-ST-M01,ORD-2024-101802,Line-QA-A,capacity_drift
QI-ORD-2024-101803-散热模组,BATCH-紫光展锐_UNISOC-202312,2023-12-24 05:18:00,FAIL,high,142,1,0.00704,SRC-QI-ORD-2024-101803,紫光展锐 (UNISOC),散热模组,SKU-WE-V01,ORD-2024-101803,Line-QA-B,connector_shift
QI-ORD-2024-101805-CMOS图像传感器,BATCH-京东方_BOE-202409,2024-09-10 09:47:00,FAIL,high,112,1,0.00893,SRC-QI-ORD-2024-101805,京东方 (BOE),CMOS图像传感器,SKU-ST-S01,ORD-2024-101805,Line-QA-A,sensor_noise
QI-ORD-2024-101806-硅晶圆,BATCH-紫光展锐_UNISOC-202407,2024-07-16 18:46:00,FAIL,high,99,1,0.01010,SRC-QI-ORD-2024-101806,紫光展锐 (UNISOC),硅晶圆,SKU-CE-L01,ORD-2024-101806,Line-QA-B,functional_drift
QI-ORD-2024-101807-散热模组,BATCH-紫光展锐_UNISOC-202406,2024-06-21 23:09:00,FAIL,high,167,1,0.00599,SRC-QI-ORD-2024-101807,紫光展锐 (UNISOC),散热模组,SKU-AE-M01,ORD-2024-101807,Line-QA-A,connector_shift
QI-ORD-2024-101808-闪存颗粒,BATCH-韦尔股份_WILLSEMI-202404,2024-04-16 10:45:00,FAIL,high,134,1,0.00746,SRC-QI-ORD-2024-101808,韦尔股份 (Willsemi),闪存颗粒,SKU-CE-L01,ORD-2024-101808,Line-QA-A,functional_drift
QI-ORD-2024-101809-CMOS图像传感器,BATCH-立讯精密_LUXSHARE-202308,2023-08-19 05:39:00,FAIL,high,138,1,0.00725,SRC-QI-ORD-2024-101809,立讯精密 (Luxshare),CMOS图像传感器,SKU-AE-M01,ORD-2024-101809,Line-QA-A,sensor_noise
QI-ORD-2024-101810-闪存颗粒,BATCH-紫光展锐_UNISOC-202306,2023-06-09 09:14:00,WARN,medium,212,1,0.00472,SRC-QI-ORD-2024-101810,紫光展锐 (UNISOC),闪存颗粒,SKU-ST-S01,ORD-2024-101810,Line-QA-B,functional_drift
QI-ORD-2024-101811-PCB印刷电路板,BATCH-立讯精密_LUXSHARE-202306,2023-06-17 12:34:00,WARN,medium,192,1,0.00521,SRC-QI-ORD-2024-101811,立讯精密 (Luxshare),PCB印刷电路板,SKU-AE-M01,ORD-2024-101811,Factory-QA-7,functional_drift
QI-ORD-2024-101812-OLED柔性屏,BATCH-北方华创_NAURA-202311,2023-11-13 07:14:00,FAIL,high,133,1,0.00752,SRC-QI-ORD-2024-101812,北方华创 (NAURA),OLED柔性屏,SKU-CE-P01,ORD-2024-101812,Factory-QA-7,display_mura
QI-ORD-2024-101813-OLED柔性屏,BATCH-闻泰科技_WINGTECH-202311,2023-11-02 20:58:00,FAIL,high,149,2,0.01342,SRC-QI-ORD-2024-101813,闻泰科技 (Wingtech),OLED柔性屏,SKU-ST-S01,ORD-2024-101813,Line-QA-B,display_mura
QI-ORD-2024-101814-主控芯片,BATCH-紫光展锐_UNISOC-202403,2024-03-02 15:10:00,FAIL,high,124,1,0.00806,SRC-QI-ORD-2024-101814,紫光展锐 (UNISOC),主控芯片,SKU-AE-C01,ORD-2024-101814,Line-QA-B,display_mura
QI-ORD-2024-101815-CMOS图像传感器,BATCH-长江存储_YMTC-202408,2024-08-13 03:47:00,FAIL,high,200,2,0.01000,SRC-QI-ORD-2024-101815,长江存储 (YMTC),CMOS图像传感器,SKU-WE-W01,ORD-2024-101815,Line-QA-A,sensor_noise
